SenderPersonId;ExtractedBodyText
170;"Letter will be done and signed by Melanne by 11am, Bob Blake will get it to the SL FM through the Ambassador, and PA
will get it to AFP and other interest parties. So by noon everyone who needs it will have it"
170;"From your clips:
US Responds To Sri Lanka Protest Over Clinton Remark (AFP) Monday, October 5, 2009 AFP
WASHINGTON (AFP) - The United States, responding to protests from Sri Lanka over remarks by Secretary of State Hillary
Clinton, said it had no recent evidence of women being raped while in Sri Lankan government custody.
In a letter addressed to Sri Lanka's Minister of Foreign Affairs Rohitha Bogollagama, the State Department noted that the
US government and international human rights groups over the years had detailed ""numerous cases of rape and sexual
violence in Sri Lanka, particularly acts committed against women held in detention by the government.""
However, the letter signed by Melanne Verveer, ambassador at large for global women's issues at the State Department
said that ""in the most recent phase of the conflict, from 2006 to 2009 ... we have not received reports that rape and
sexual abuse were used as tools of war, as they clearly have in other conflict area around the world.""
""We hope that this clarification puts the issue in its proper context,"" the letter said, adding that Washington remains
concerned about extrajudicial killings, disappearances and detainee abuse in Sri Lanka.
""Secretary Clinton believes that Sri Lanka must focus to the future and move forward on the promotion of peace and the
protection of human rights,"" the letter said.
Sri Lanka lodged its protest with the US embassy in Colombo over the remarks made by Clinton last month to the United
Nations Security Council.
""We've seen rape used as a tactic of war before in Bosnia, Burma and Sri Lanka and elsewhere,"" the US secretary of state
had said during a resolution calling for an end to sexual violence in armed conflict, according to published reports of
Clinton's remarks.
Her comments sparked an outcry across Sri Lanka, where government forces in May crushed Tamil Tiger rebels after
decades of fighting.
Colombo faced condemnation for its handling of the final stages of the war against Tiger rebels and managed to stave
off a Security Council resolution calling for war crimes investigations thanks to the vetoes of China and Russia.
The United Nations has said that over 7,000 civilians perished in the first four months of intense fighting this year.
Sri Lanka is now facing international pressure to free 250,000 ethnic Tamil civilians who managed to escape the fighting
but are now held in internment camps while they are screened to see whether they were rebels.
B6"
170;"The only thing anyone yelled at you was ""WE LOVE YOU HILLARY"""
170;"Clinton Is?-over all it reflects your amazing strength of""Purpose""...keep on Sis and love
I think it was in your clips over the weekend but I will send it to your right now"
170;"PIR <preines
Monday, August 24, 2009 7:59 AM
H
Re: just read"
170;"It's quite possibly the best thing written about you as SecState. We're getting it around to friends & family, along with
People op-ed and NYT Mag q&a - was a great weekend in terms of positive press.
It's 3 a.m. Do You Know Where Hillary Clinton Is?
By David Rothkopf
Washington Post
Sunday, August 23, 2009
When it comes to Hillary Rodham Clinton, we're missing the forest for the pantsuits.
Clinton is not the first celebrity to become the nation's top diplomat -- that honor goes to her most distant predecessor,
Thomas Jefferson, who by the time he took office was one of the most famous and gossiped-about men in America --
but she may be the biggest. And during her first seven months in office, the former first lady, erstwhile presidential
candidate and eternal lightning rod has drawn more attention for her moods, looks, outtakes and (of course)
relationship with her husband than for, well, her work revamping the nation's foreign policy.
Even venerable publications -- such as one to which I regularly contribute, Foreign Policy -- have woven into their all-
Hillary-all-the-time coverage odd discussions of Clinton's handbag and scarf choices. Daily Beast editor Tina Brown, while
depicting herself as a Clinton supporter, has been scathing and small-minded in discussing such things as Clinton's
weight and hair, while her ""defense"" of Hillary in her essay ""Obama's Other Wife"" was as sexist as the title suggests.
Indeed, sexism has followed Clinton from the campaign trail to Foggy Bottom, as seen most recently in the posturing
outrage surrounding the exchange in Congo when Clinton reacted with understandable frustration to the now-infamous
question regarding her husband's views. Major media outlets have joined the gossipfest, whether the New York Times,
which covered Clinton's first big policy speech by discussing whether she was in or out with the White House, or The
Washington Post, where a couple of reporters mused about whether a brew called Mad Bitch would be the beer of
choice for the secretary of state.
Amid all the distractions, what is Clinton actually doing? Only overseeing what may be the most profound changes in
U.S. foreign policy in two decades -- a transformation that may render the presidencies of Bill Clinton and George W.
Bush mere side notes in a long transition to a meaningful post-Cold War worldview.
The secretary has quietly begun rethinking the very nature of diplomacy and translating that vision into a revitalized
State Department, one that approaches U.S. allies and rivals in ways that challenge long-held traditions. And despite the
pessimists who invoked the ""team of rivals"" cliche to predict that President Obama and Clinton would not get along,
Hillary has defined a role for herself in the Obamaverse: often bad cop to his good cop, spine stiffener when it comes to
tough adversaries and nurturer of new strategies. Recognizing that the 3 a.m. phone calls are going to the White House,
she is instead tackling the tough questions that, since the end of the Cold War, have kept America's leaders awake all
night.
In these early days of the new administration, it has been easy to focus on what Clinton has not achieved or on ways in
which her power has been supposedly constrained. Indeed, some of her efforts have been frustrated by difficult
personnel approvals or disputes with the White House about who should get what jobs. But this is the way of all
administrations. More unusual has been the avidity with which the new president has seized the reins of foreign policy --
more assertively than either George W. Bush or Bill Clinton before him. Obama's centrality amplifies the importance of
his closest White House staffers, while his penchant for appointing special envoys such as Richard Holbrooke (on
Afghanistan and Pakistan) and George Mitchell (on the Middle East) has been interpreted by some as limiting Clinton's
role.
Given the challenges involved, it was perhaps natural that the White House would have a bigger day-to-day hand in
some of the nation's most urgent foreign policy issues. But with Obama, national security adviser Jim Jones, Vice
President Joe Biden and Secretary of Defense Robert Gates absorbed by Iraq, Afghanistan and other inherited problems
of the recent past, Clinton's State Department can take on a bigger role in tackling the problems of the future -- in
particular, how America will lead the world in the century ahead. This approach is both necessary and canny: It
recognizes that U.S. policy must change to fulfill Obama's vision and that many high-profile issues such as those of the
Middle East have often swamped the careers and aspirations of secretaries of state past.
Which nations will be our key partners? What do you do when many vital partners -- China, for example, and Russia --
are rivals as well? How must America's alliances change as NATO is stretched to the limit? How do we engage with rogue
states and old enemies in ways that do not strengthen them and preserve our prerogative to challenge threats? How do
we move beyond the diplomacy of men in striped pants speaking only for governments and embrace potent nonstate
players and once-disenfranchised peoples?
In searching for answers, Clinton is leaving behind old doctrines and labels. She outlined her new thinking in a recent
speech at the Council on Foreign Relations in New York, where she revealed stark differences between the new
administration's worldview and those of its predecessors: The recurring themes include ""partnership"" and
""engagement"" and ""common interests."" Clearly, Madeleine Albright's ""indispensable nation"" has recognized the
indispensability of collaborating with others.
Who those ""others"" are is the area in which change has been greatest and most rapid. ""We will put,"" Clinton said,
""special emphasis on encouraging major and emerging global powers -- China, India, Russia and Brazil, as well as Turkey,
Indonesia and South Africa -- to be full partners in tackling the global agenda."" This is the death knell for the G-8 as the
head table of the global community; the administration has an effort underway to determine whether the successor to
the G-8 will be the G-20, or perhaps some other grouping. Though the move away from the G-8 began in the waning
days of the Bush era, that administration viewed the world through a different lens, a perception that evolved from a
traditional great-power view to a pre-Galilean notion that everything revolved around the world's sole superpower.
Obama and Clinton have both made engaging with emerging powers a priority. Obama visited Russia earlier this year
and will host Indian Prime Minister Manmohan Singh in his first state dinner in November. Clinton has made trips to
China and India, and she would have been with Obama in Russia had she not injured her elbow. Both have visited Africa
and the Middle East, reaching out to women and the Islamic world.
On many critical agenda items -- from a rollback of nuclear weapons to the climate or trade talks -- such emerging
powers will be essential to achieving U.S. goals. As a result, we've seen a new American willingness to play down old
differences, whether with Russia on a missile shield or, as Clinton showed on her China trip, with Beijing on human
rights.
At the center of Clinton's brain trust is Anne-Marie Slaughter, the former dean of Princeton's Woodrow Wilson School of
Public and International Affairs. Now head of policy planning at the State Department, Slaughter elaborated on the ideas
in Clinton's speech. ""We envision getting not just a new group of states around a table, but also building networks,
coalitions and partnerships of states and nonstate actors to tackle specific problems,"" she told me.
""To do that,"" Slaughter continued, ""our diplomats are going to need to have skills that are closer to community
organizing than traditional reporting and analysis. New connecting technologies will be vital tools in this kind of
diplomacy.""
A new team has been brought in to make these changes real. Clinton recruited Alec Ross, one of the leaders of Obama's
technology policy team, to the seventh floor of the State Department as her senior adviser for innovation. His mission is
to harness new information tools to advance U.S. interests -- a task made easier as the Internet and mobile networks
have played starring roles in recent incidents, from Iran to the Uighur uprising in western China to Moldova. Whether
through a telecommunications program in Congo to protect women from violence or text messaging to raise money for
Pakistani refugees in the Swat Valley, technology has been deployed to reach new audiences.
Of course, you need more than new ideas to revitalize the State Department; you need resources, too. The secretary has
brought in former Bill Clinton-era budget chief Jack Lew to help her claw back money for statecraft that many in Foggy
Bottom feel has been sucked off toward the Pentagon. She has also created special positions to back new priorities, such
as Melanne Verveer as ambassador at large for women's issues, Elizabeth Bagley to handle public-private outreach
worldwide and Todd Stern as the chief negotiator on climate.
Even just a few months in, it's clear that these appointments are far from window dressing. Lew, Slaughter and the
acting head of the U.S. Agency for International Development are leading an effort to rethink foreign aid with the new
Quadrennial Diplomacy and Development Review, an initiative modeled on the Pentagon's strategic assessments and
designed to review State's priorities. Stern has conducted high-level discussions on climate change around the world,
notably with China. Clinton made women's issues a centerpiece of her recent 11-day trip to Africa, where she stressed
that ""the social, political and economic marginalization of women across Africa has left a void in this continent that
undermines progress and prosperity.""
Clinton has also signaled the importance of private-sector experience by naming former Goldman Sachs International
vice chairman Robert Hormats, a respected veteran of four administrations, to handle economic issues at the State
Department, as well as Judith McHale, former chief executive of Discovery Communications, to run public diplomacy. In
the same vein, she has opened up Cuba to American telecommunications companies and reached out to India's private
sector on energy cooperation -- showing that this administration will seek to advance national interests by tapping the
self-interests of the business community. As with any new administration, there have been inevitable problems. The old
campaign teams -- Clinton's and Obama's -- still eye each other warily, but this feeling is gradually fading. And by most
accounts, the administration's national security team has come together successfully, with Clinton developing strong
relationships with national security adviser Jones and Defense Secretary Gates. Her policy deputy, Jim Steinberg, has
renewed an old collaboration with deputy national security adviser Tom Donilon; the two of them, working with Obama
campaign foreign policy advisers Denis McDonough and Mark Lippert, have formed what one State Department
seventh-floor dweller called ""a powerful quartet at the heart of real interagency policymaking."" Henry Kissinger may
have overstated matters when he said this is the best White House-State relationship in recent memory, but it's not bad,
while the State-Pentagon relationship is in its best shape in decades.
At the heart of things, though, is the relationship between Clinton and Obama. For all the administration's talk of
international partnerships, that may be the most critical partnership of all.
So far, according to multiple high-level officials at State and the White House, the two seem aligned in their views. In
addition, they are gradually defining complementary roles. Obama has assumed the role of principal spokesperson on
foreign policy, as international audiences welcome his new and improved American brand. Clinton thus far has echoed
his points but has also delivered tougher ones. Whether on a missile shield against Iran or North Korean saber-rattling,
the continued imprisonment of Aung San Suu Kyi in Burma or rape and corruption in Congo, the secretary of state has
spoken bluntly on the world stage -- even if it triggered snide comments from North Korea.
It is still early, and a president's foreign policy legacy is often defined less by big principles than by how one reacts to the
unexpected, whether missiles in Cuba or terrorism in New York. Promising ideas fail because of limited attention or
reluctant bureaucracies, and some rhetoric eventually rings hollow, as the self-congratulatory ""smart power"" already
does to me.
Nevertheless, there is evidence that, seven months into the job, Obama's unlikely secretary of state is supporting and
augmenting his agenda effectively. Not as Obama's ""other wife,"" not as Bill Clinton's wife, not even as a celebrity or as a
former presidential candidate -- but in a new role of her own making.
David Rothkopf is a visiting scholar at the Carnegie Endowment for International Peace and the author of ""Superclass:
The Global Power Elite and the World They Are Making"" and ""Running the World: The Inside Story of the NSC and the
Architects of American Power."" He will be online to chat with readers Monday at 11 a.m. Submit your questions and
comments before or during the discussion."
170;"PIR <preine!
Wednesday, October 21, 2009 7:05 PM
H
'Burns.stride
Re: Jim Wallis Interview Request...
Will do
Burns, will email you separately"
170;Yes, we're trying to find a date that works for Les, but he is a little, shall we say picky.
170;"We've been trying for months, he's a little high maintenance, and has a habit as you're seeing of complaining to anyone
who will listen.
But we'll get there. This is my mission for today."
170;"I'll follow up
Might make most sense for WJC to issue a quote that talks about you too, like the Howard one"
170;Yes, and we can certainly do
170;"At bottom is the People op-ed. I just checked and ironically the figure comes from Melanne's testimony during an SFRC
hearing, where she stated: """"The scale and enormity of the violence directed at women [in the DRCI can scarcely be
adequately described. Some 1100 rapes are being reported each month, with an average of 36 women and girls raped
every day."". Triple checking the origins.
Hillary Clinton Pledges to 'Banish Sexual Violence'
Originally posted Friday August 21, 2009 12:30 PM EDT
Secretary of State Hillary Clinton may be taking some well-earned R&R in Bermuda this week, but last week, the former
First Lady and U.S. Senator wrapped up a grueling seven-nation diplomatic mission to Africa.
While much was made back home about her snapping at a Congolese student who asked her about Bill Clinton's
thoughts on a trade issue (""My husband is not the secretary of state, I am,"" she retorted), the emotional heart of her
tour was also her most dangerous stop — in Goma, inside the war zone in eastern Congo, where she tearfully met rape
victims on Aug. 11.In this exclusive Op-Ed piece for PEOPLE.com, Secretary Clinton shares what she learned on her visit -
and what she will do about it.
What I Saw in Goma
By Hillary Rodham Clinton
In 11 days of travel across Africa, I saw humanity at its worst — and at its best. In Goma last week, I saw both.
The Mugunga Internally Displaced Persons Camp sits in a land of volcanoes and great lakes on the edge of Goma, a
provincial capital in the eastern Congo. The camp is now home to 18,000 people seeking refuge from a cycle of violent
conflict that has left 5.4 million dead since 1998. Chased from their homes and villages by armed rebels and informal
militias, these men, women and children walked for miles with little food or water until they reached this relatively safe
haven.
Now they live in tents, one next to the other, row after row, some clinging to life, others hanging on to whatever
glimmer of hope remains in a region plagued by years of brutality. Many of these people have been robbed of their
homes, possessions, families and, worst of all, their dignity.
Women and girls in particular have been victimized on an unimaginable scale, as sexual and gender-based violence has
become a tactic of war and has reached epidemic proportions. Some 1,100 rapes are reported each month, with an
average of 36 women and girls raped every day.
I visited a hospital run by the organization Heal Africa and met a woman who told me that she was eight months'
pregnant when she was attacked. She was at home when a group of men broke in. They took her husband and two of
their children and shot them in the front yard, before returning into the house to shoot her other two children. Then
they beat and gang-raped her and left her for dead. But she wasn't dead. She fought for life and her neighbors managed
to get her to the hospital — 85 kilometers away.
I came to Goma to send a clear message: The United States condemns these attacks and all those who commit them and
abet them. They are crimes against humanity.
These acts don't just harm a single individual, or a single family, or village, or group. They shred the fabric that weaves us
together as human beings. Such atrocities have no place in any society. This truly is humanity at its worst.
But there is reason to hope. We have seen survivors summon the courage to rebuild their lives and their communities.
We have seen civic leaders and organizations come together to combat this appalling scourge. And we have seen health
care workers sacrifice comfortable careers so they can treat the wounded
in Goma, I met doctors and advocates who work every day to repair the broken bodies and spirits of women who have
been raped, often by gangs, and often in such brutal fashion that they can no longer bear children, or walk or work.
Caregivers like Lyn Lusi, who founded Heal Africa in Goma, and Dr. Denis Mukwege, who founded the Panzi hospital in
Bukavu, represent humanity at its best.
The United States will stand with these brave people. This week I announced more than $17 million in new funding to
prevent and respond to gender and sexual violence in the Democratic Republic of Congo. We will provide medical care,
counseling, economic assistance and legal support. We will dedicate nearly $3 million to recruit and train police officers
to protect women and girls and to investigate sexual violence. We will send technology experts to help women and
front-line workers report abuse using photographs and video and share information on treatment and legal options. And
we will deploy a team of civilian experts, medical personnel and military engineers to assess how we can further assist
survivors of sexual violence.
While I was in the DRC, I had very frank discussions about sexual violence with President Kabila. I stressed that the
perpetrators of these crimes, no matter who they are, must be prosecuted and punished. This is particularly important
when they are in positions of authority, including members of the Congolese military, who have been allowed to commit
these crimes with impunity.
Our commitment to survivors of sexual and gender-based violence did not begin with my visit to Goma, and it will not
end with my departure.
We are redoubling our efforts to address the fundamental cause of this violence: the fighting that goes on and on in the
eastern Congo. We will be taking additional steps at the United Nations and in concert with other nations to bring an
end to this conflict.
There is an old Congolese proverb that says, ""No matter how long the night, the day is sure to come."" The day must
come when the women of the eastern Congo can walk freely again, to tend their fields, play with their children and
collect firewood and water without fear. They live in a region of unrivaled natural beauty and rich resources. They are
strong and resilient. They could, if given the opportunity, drive economic and social progress that would make their
country both peaceful and prosperous.
Working together, we will banish sexual violence into the dark past, where it belongs, and help the Congolese people
seize the opportunities of a new day."
170;"To state the very obvious, you are not only speaking as the Secretary of State, but as a mother to an audience of
mothers
---"
170;To close the loop: the 1,100/month statistic comes from a UNICEF report and is widely accepted/used
170;"I'm reading an old Entertainment Weekly and came across a promotional photo of Hope Davis and Dennis Quaid as you
and President Clinton (along with Michael Sheen and Helen McCrory as the Blairs), for the HBO movie called ""The Special
Relationship"" (due in the spring) - thought you'd get a kick out of seeing a photo of the photo, attached
In the caption, Hope Davis says, ""They made special teeth for me because Hillary's are very unique. When I popped
them in, I suddenly looked very much like her."""
